id_recurso,data,datetime_captura,datetime_recurso,datetime_update,consorcio,servico,sentido,data_viagem,numero_relatorio_cimu,julgamento,motivo_julgamento,observacao_julgamento,data_julgamento
SMTR202307002777,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:48:48,2024-07-09 16:13:58,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:38:41
SMTR202307002784,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:54:19,2024-07-09 16:14:04,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:39:05
SMTR202307002782,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:52:00,2024-07-09 16:14:02,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:38:54
SMTR202307002780,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:50:24,2024-07-09 16:14:00,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:38:47
SMTR202307002774,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:45:50,2024-07-09 16:13:56,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:38:33
SMTR202307002773,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:44:57,2024-07-09 16:13:55,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:38:29
SMTR202307002775,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:46:51,2024-07-09 16:13:57,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:38:36
SMTR202307002795,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:01:33,2024-07-09 16:14:14,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:39:32
SMTR202307002786,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:55:07,2024-07-09 16:14:06,Internorte,SV685,V,2023-05-28,16573,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:39:09
SMTR202307002815,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:20:51,2024-07-09 16:14:21,Internorte,SV721,V,2023-05-28,16578,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-08 17:39:59
SMTR202307002810,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:16:08,2024-07-09 16:14:17,Internorte,721,I,2023-05-28,16578,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002809",2024-02-08 17:39:44
SMTR202307002811,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:16:52,2024-07-09 16:14:18,Internorte,721,I,2023-05-28,16578,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002809",2024-02-08 17:39:47
SMTR202307002814,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:20:04,2024-07-09 16:14:20,Internorte,721,V,2023-05-28,16578,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002809",2024-02-08 17:39:56
SMTR202307002812,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:17:59,2024-07-09 16:14:19,Internorte,721,V,2023-05-28,16578,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002809",2024-02-08 17:39:49
SMTR202307002817,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:22:20,2024-07-09 16:14:22,Internorte,721,V,2023-05-28,16578,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002809",2024-02-08 17:40:10
SMTR202307002816,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:21:34,2024-07-09 16:14:22,Internorte,721,V,2023-05-28,16578,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002809",2024-02-08 17:40:01
SMTR202307002825,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:40:29,2024-07-09 16:14:25,Internorte,SVB685,V,2023-05-28,16574,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002823",2024-02-08 17:40:20
SMTR202307002824,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:38:14,2024-07-09 16:14:24,Internorte,SVB685,V,2023-05-28,16574,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002823",2024-02-08 17:40:17
SMTR202307002830,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:43:59,2024-07-09 16:14:29,Internorte,SVB685,V,2023-05-28,16574,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002823",2024-02-08 17:40:32
SMTR202307002827,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:42:23,2024-07-09 16:14:27,Internorte,SVB685,V,2023-05-28,16574,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002823",2024-02-08 17:40:26
SMTR202307002831,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:45:42,2024-07-09 16:14:30,Internorte,SVB685,V,2023-05-28,16574,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002823",2024-02-08 17:40:35
SMTR202307002829,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:43:04,2024-07-09 16:14:28,Internorte,SVB685,V,2023-05-28,16574,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002823",2024-02-08 17:40:29
SMTR202307002826,2023-07-12,2024-07-10 00:00:00,2023-07-12 08:41:27,2024-07-09 16:14:26,Internorte,SVB685,V,2023-05-28,16574,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202307002823",2024-02-08 17:40:23
SMTR202307002771,2023-07-12,2024-07-10 00:00:00,2023-07-12 07:34:43,2024-07-09 16:13:54,Transcarioca,315,V,2023-05-28,16584,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202306003671",2024-02-08 17:38:26
SMTR202405000166,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:11:40,2024-07-23 17:22:12,Intersul,104,V,2024-04-14,40334,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:20:30
SMTR202405000167,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:12:57,2024-07-23 17:22:12,Intersul,107,I,2024-04-14,40335,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:20:37
SMTR202405000164,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:08:27,2024-07-23 17:22:11,Internorte,335,I,2024-04-14,40333,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:20:13
SMTR202405000176,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:30:40,2024-07-23 17:22:15,Internorte,335,V,2024-04-15,40359,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:21:50
SMTR202405000172,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:22:09,2024-07-23 17:22:14,Internorte,349,V,2024-04-12,40339,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:21:12
SMTR202405000178,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:34:00,2024-07-23 17:26:57,Internorte,665,I,2024-04-18,40502,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:22:03
SMTR202405000168,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:14:47,2024-07-23 17:22:13,Internorte,665,I,2024-04-13,40336,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:20:48
SMTR202405000163,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:06:46,2024-07-23 17:22:11,Internorte,919,I,2024-04-14,40330,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:20:05
SMTR202405000161,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:04:09,2024-07-23 17:22:10,Internorte,920,I,2024-04-14,40332,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:19:47
SMTR202405000177,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:32:20,2024-07-23 17:26:56,Internorte,SVA665,V,2024-04-17,40445,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:21:57
SMTR202405000170,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:17:04,2024-07-23 17:22:13,Internorte,SVA665,I,2024-04-14,40337,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:20:54
SMTR202405000171,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:19:18,2024-07-23 17:22:13,Internorte,SVB665,I,2024-04-13,40338,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:21:02
SMTR202405000181,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:37:02,2024-07-23 17:26:59,Internorte,SVB665,I,2024-04-17,40504,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-07-18 17:22:18
SMTR202405000156,2024-05-03,2024-08-26 00:00:00,2024-05-03 13:54:26,2024-08-25 09:43:06,Internorte,483,I,2024-05-02,41632,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-08-20 09:41:21
SMTR202405000155,2024-05-03,2024-08-26 00:00:00,2024-05-03 13:53:43,2024-08-25 09:43:00,Internorte,SV483,I,2024-05-02,41631,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-08-20 09:41:18
SMTR202405000175,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:28:20,2024-07-23 17:22:15,Intersul,107,I,2024-04-11,40342,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202404005422",2024-07-18 17:21:39
SMTR202405000173,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:23:46,2024-07-23 17:22:14,Intersul,104,V,2024-04-12,40340,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202404005623",2024-07-18 17:21:22
SMTR202405000174,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:25:38,2024-07-23 17:22:15,Intersul,SN104,V,2024-04-12,40341,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202404005627",2024-07-18 17:21:31
SMTR202405000162,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:05:27,2024-07-23 17:22:11,Internorte,920,I,2024-04-14,40331,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202405000161",2024-07-18 17:19:56
SMTR202405000165,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:09:35,2024-07-23 17:22:12,Internorte,335,V,2024-04-14,40333,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202405000164",2024-07-18 17:20:22
SMTR202405000180,2024-05-03,2024-07-24 00:00:00,2024-05-03 14:35:33,2024-07-23 17:26:58,Internorte,SVA665,I,2024-04-17,40503,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202405000177",2024-07-18 17:22:10
SMTR202405000157,2024-05-03,2024-08-26 00:00:00,2024-05-03 13:55:29,2024-08-25 09:43:08,Internorte,483,V,2024-05-02,41632,Indeferido,Recurso aberto em duplicidade,"Duplicado, considerado o ticket de número: SMTR202405000156",2024-08-20 09:41:26
SMTR202405000145,2024-05-03,2024-08-26 00:00:00,2024-05-03 10:23:33,2024-08-25 09:42:55,Internorte,457,V,2024-05-29,41657,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-08-20 09:41:14
SMTR202405000159,2024-05-03,2024-08-26 00:00:00,2024-05-03 14:00:12,2024-08-25 09:43:13,Internorte,919,I,2024-05-14,40330,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-08-20 09:41:29
SMTR202405000160,2024-05-03,2024-08-26 00:00:00,2024-05-03 14:01:57,2024-08-25 09:43:17,Internorte,920,I,2024-05-14,40331,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-08-20 09:41:33
SMTR202504004431,2025-04-18,2025-04-19 00:00:00,2025-04-18 18:21:29,2025-04-18 18:21:30,Internorte,622,V,2025-04-18,70586,,,,
SMTR202309000216,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:26:00,2024-07-09 21:18:24,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:41
SMTR202309000235,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:44:39,2024-07-09 21:18:32,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:19
SMTR202309000209,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:20:44,2024-07-09 21:18:20,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:30
SMTR202309000233,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:43:59,2024-07-09 21:18:32,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:17
SMTR202309000231,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:42:28,2024-07-09 21:18:30,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:12
SMTR202309000230,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:41:50,2024-07-09 21:18:30,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:09
SMTR202309000211,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:22:09,2024-07-09 21:18:21,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:33
SMTR202309000193,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:07:38,2024-07-09 21:18:14,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:11
SMTR202309000214,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:24:48,2024-07-09 21:18:23,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:38
SMTR202309000245,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:48:37,2024-07-09 21:18:36,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:36
SMTR202309000207,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:20:05,2024-07-09 21:18:20,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:27
SMTR202309000218,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:27:23,2024-07-09 21:18:26,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:46
SMTR202309000222,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:37:42,2024-07-09 21:18:27,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:55
SMTR202309000200,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:11:42,2024-07-09 21:18:18,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:21
SMTR202309000194,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:08:15,2024-07-09 21:18:15,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:14
SMTR202309000239,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:46:21,2024-07-09 21:18:34,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:26
SMTR202309000236,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:45:14,2024-07-09 21:18:33,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:21
SMTR202309000225,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:39:46,2024-07-09 21:18:28,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:01
SMTR202309000240,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:47:01,2024-07-09 21:18:34,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:29
SMTR202309000219,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:32:32,2024-07-09 21:18:26,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:52
SMTR202309000217,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:26:47,2024-07-09 21:18:24,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:43
SMTR202309000228,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:41:06,2024-07-09 21:18:29,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:06
SMTR202309000203,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:17:25,2024-07-09 21:18:19,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:24
SMTR202309000213,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:24:16,2024-07-09 21:18:22,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:48:35
SMTR202309000243,2023-09-04,2024-07-11 00:00:00,2023-09-04 09:48:07,2024-07-09 21:18:35,Internorte,SV685,V,2023-08-01,20658,Indeferido,Informação incompleta ou incorreta (Art. 5º § 2º Res. SMTR 3534 / 2022),CIMU incompatível com o serviço/data ou inexistente,2024-02-15 17:49:34
